nft_id,program_id,disease,intervention,owner_id,status,mint_date,transfer_count,qaly_value
NFT-001385,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2025-04-18 12:57:48.850148,3,0.0009
NFT-001386,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2024-08-14 12:57:48.850148,3,0.0009
NFT-001387,ST1,Stunting,Micronutrient Supplementation,NUH,active,2024-06-06 12:57:48.850148,1,0.0009
NFT-001388,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2024-12-15 12:57:48.850148,3,0.0009
NFT-001389,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2024-09-05 12:57:48.851148,3,0.0009
NFT-001390,ST1,Stunting,Micronutrient Supplementation,Department,transferred,2024-06-21 12:57:48.851148,3,0.0009
NFT-001391,ST1,Stunting,Micronutrient Supplementation,Admin Team,transferred,2025-01-04 12:57:48.851148,3,0.0009
NFT-001392,ST1,Stunting,Micronutrient Supplementation,Department,active,2024-07-21 12:57:48.851148,2,0.0009
NFT-001393,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2024-09-25 12:57:48.851148,1,0.0009
NFT-001394,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2024-10-25 12:57:48.851148,0,0.0009
NFT-001395,ST1,Stunting,Micronutrient Supplementation,NUH,active,2025-04-26 12:57:48.851148,3,0.0009
NFT-001396,ST1,Stunting,Micronutrient Supplementation,Department,active,2024-06-19 12:57:48.851148,1,0.0009
NFT-001397,ST1,Stunting,Micronutrient Supplementation,NUH,active,2024-12-07 12:57:48.851148,0,0.0009
NFT-001398,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2025-06-04 12:57:48.851148,0,0.0009
NFT-001399,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2024-08-11 12:57:48.851148,1,0.0009
NFT-001400,ST1,Stunting,Micronutrient Supplementation,Department,active,2024-11-07 12:57:48.851148,2,0.0009
NFT-001401,ST1,Stunting,Micronutrient Supplementation,NGO,active,2025-03-02 12:57:48.851148,3,0.0009
NFT-001402,ST1,Stunting,Micronutrient Supplementation,NGO,active,2025-02-17 12:57:48.851148,2,0.0009
NFT-001403,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2024-12-13 12:57:48.851148,0,0.0009
NFT-001404,ST1,Stunting,Micronutrient Supplementation,Department,active,2025-02-03 12:57:48.851148,1,0.0009
NFT-001405,ST1,Stunting,Micronutrient Supplementation,NGO,active,2024-08-21 12:57:48.851148,1,0.0009
NFT-001406,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2024-10-01 12:57:48.851148,2,0.0009
NFT-001407,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,transferred,2024-06-22 12:57:48.851148,2,0.0009
NFT-001408,ST1,Stunting,Micronutrient Supplementation,Admin Team,transferred,2024-11-07 12:57:48.851148,1,0.0009
NFT-001409,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2024-07-24 12:57:48.851148,3,0.0009
NFT-001410,ST1,Stunting,Micronutrient Supplementation,NGO,active,2025-05-21 12:57:48.851148,2,0.0009
NFT-001411,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2024-08-10 12:57:48.851148,0,0.0009
NFT-001412,ST1,Stunting,Micronutrient Supplementation,Department,transferred,2025-02-12 12:57:48.851148,3,0.0009
NFT-001413,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2025-05-26 12:57:48.851148,2,0.0009
NFT-001414,ST1,Stunting,Micronutrient Supplementation,MOH,active,2025-03-14 12:57:48.851148,0,0.0009
NFT-001415,ST1,Stunting,Micronutrient Supplementation,NGO,active,2024-09-21 12:57:48.851148,1,0.0009
NFT-001416,ST1,Stunting,Micronutrient Supplementation,MOH,active,2025-02-02 12:57:48.851148,3,0.0009
NFT-001417,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2025-05-14 12:57:48.851148,2,0.0009
NFT-001418,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2024-08-17 12:57:48.851148,3,0.0009
NFT-001419,ST1,Stunting,Micronutrient Supplementation,Department,active,2024-09-28 12:57:48.851148,1,0.0009
NFT-001420,ST1,Stunting,Micronutrient Supplementation,Department,active,2025-05-28 12:57:48.851148,2,0.0009
NFT-001421,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2025-04-28 12:57:48.851148,0,0.0009
NFT-001422,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2024-11-08 12:57:48.851148,2,0.0009
NFT-001423,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,transferred,2024-06-17 12:57:48.851148,2,0.0009
NFT-001424,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2024-07-12 12:57:48.851148,3,0.0009
NFT-001425,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,transferred,2025-01-23 12:57:48.851148,2,0.0009
NFT-001426,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2025-01-07 12:57:48.851148,1,0.0009
NFT-001427,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2024-06-27 12:57:48.851148,3,0.0009
NFT-001428,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2024-07-17 12:57:48.851148,2,0.0009
NFT-001429,ST1,Stunting,Micronutrient Supplementation,NGO,transferred,2025-05-27 12:57:48.851148,2,0.0009
NFT-001430,ST1,Stunting,Micronutrient Supplementation,Department,transferred,2025-02-16 12:57:48.851148,0,0.0009
NFT-001431,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2025-05-10 12:57:48.851148,3,0.0009
NFT-001432,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,transferred,2024-10-19 12:57:48.851148,1,0.0009
NFT-001433,ST1,Stunting,Micronutrient Supplementation,MOH,transferred,2024-09-15 12:57:48.851148,3,0.0009
NFT-001434,ST1,Stunting,Micronutrient Supplementation,NGO,active,2024-07-08 12:57:48.851148,3,0.0009
NFT-001435,ST1,Stunting,Micronutrient Supplementation,NUH,active,2025-01-20 12:57:48.851148,0,0.0009
NFT-001436,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2024-12-24 12:57:48.851148,2,0.0009
NFT-001437,ST1,Stunting,Micronutrient Supplementation,NUH,active,2024-08-09 12:57:48.851148,2,0.0009
NFT-001438,ST1,Stunting,Micronutrient Supplementation,NGO,active,2025-02-21 12:57:48.851148,1,0.0009
NFT-001439,ST1,Stunting,Micronutrient Supplementation,Department,active,2025-05-02 12:57:48.851148,3,0.0009
NFT-001440,ST1,Stunting,Micronutrient Supplementation,NUH,active,2025-03-17 12:57:48.851148,2,0.0009
NFT-001441,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2024-09-01 12:57:48.851148,3,0.0009
NFT-001442,ST1,Stunting,Micronutrient Supplementation,NUH,active,2024-11-24 12:57:48.851148,1,0.0009
NFT-001443,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,transferred,2024-11-14 12:57:48.851148,0,0.0009
NFT-001444,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2025-03-13 12:57:48.851148,1,0.0009
NFT-001445,ST1,Stunting,Micronutrient Supplementation,NUH,active,2024-11-05 12:57:48.851148,1,0.0009
NFT-001446,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2024-09-09 12:57:48.851148,3,0.0009
NFT-001447,ST1,Stunting,Micronutrient Supplementation,NGO,transferred,2024-11-16 12:57:48.851148,1,0.0009
NFT-001448,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2024-07-21 12:57:48.851148,3,0.0009
NFT-001449,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2025-04-10 12:57:48.851148,1,0.0009
NFT-001450,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2025-03-22 12:57:48.851148,0,0.0009
NFT-001451,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2024-08-25 12:57:48.851148,0,0.0009
NFT-001452,ST1,Stunting,Micronutrient Supplementation,Department,transferred,2025-03-24 12:57:48.851148,0,0.0009
NFT-001453,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2025-03-08 12:57:48.851148,0,0.0009
NFT-001454,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2025-05-30 12:57:48.851148,0,0.0009
NFT-001455,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,transferred,2025-06-02 12:57:48.851148,0,0.0009
NFT-001456,ST1,Stunting,Micronutrient Supplementation,NGO,active,2025-05-08 12:57:48.851148,3,0.0009
NFT-001457,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2025-02-09 12:57:48.851148,2,0.0009
NFT-001458,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2025-02-21 12:57:48.851148,1,0.0009
NFT-001459,ST1,Stunting,Micronutrient Supplementation,Department,active,2025-05-31 12:57:48.851148,0,0.0009
NFT-001460,ST1,Stunting,Micronutrient Supplementation,Department,transferred,2024-07-03 12:57:48.851148,0,0.0009
NFT-001461,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2025-03-22 12:57:48.851148,2,0.0009
NFT-001462,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2024-06-28 12:57:48.851148,2,0.0009
NFT-001463,ST1,Stunting,Micronutrient Supplementation,NGO,transferred,2025-01-10 12:57:48.851148,3,0.0009
NFT-001464,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2025-03-30 12:57:48.851148,0,0.0009
NFT-001465,ST1,Stunting,Micronutrient Supplementation,Department,transferred,2025-03-13 12:57:48.851148,3,0.0009
NFT-001466,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2024-11-04 12:57:48.851148,2,0.0009
NFT-001467,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2024-07-27 12:57:48.851148,3,0.0009
NFT-001468,ST1,Stunting,Micronutrient Supplementation,NUH,active,2024-10-17 12:57:48.851148,1,0.0009
NFT-001469,ST1,Stunting,Micronutrient Supplementation,Department,active,2025-03-09 12:57:48.851148,1,0.0009
NFT-001470,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2024-11-22 12:57:48.851148,3,0.0009
NFT-001471,ST1,Stunting,Micronutrient Supplementation,NUH,active,2024-12-01 12:57:48.851148,1,0.0009
NFT-001472,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2025-04-26 12:57:48.851148,2,0.0009
NFT-001473,ST1,Stunting,Micronutrient Supplementation,NUH,active,2025-05-13 12:57:48.851148,1,0.0009
NFT-001474,ST1,Stunting,Micronutrient Supplementation,Department,active,2024-08-10 12:57:48.851148,0,0.0009
NFT-001475,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2024-09-06 12:57:48.851148,0,0.0009
NFT-001476,ST1,Stunting,Micronutrient Supplementation,Department,active,2024-08-07 12:57:48.851148,0,0.0009
NFT-001477,ST1,Stunting,Micronutrient Supplementation,NUH,transferred,2024-07-17 12:57:48.851148,0,0.0009
NFT-001478,ST1,Stunting,Micronutrient Supplementation,NUH,active,2024-11-02 12:57:48.851148,1,0.0009
NFT-001479,ST1,Stunting,Micronutrient Supplementation,Department,active,2024-06-21 12:57:48.851148,2,0.0009
NFT-001480,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2024-12-10 12:57:48.851148,2,0.0009
NFT-001481,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2024-06-16 12:57:48.851148,0,0.0009
NFT-001482,ST1,Stunting,Micronutrient Supplementation,NGO,transferred,2024-10-13 12:57:48.851148,2,0.0009
NFT-001483,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2024-07-31 12:57:48.851148,2,0.0009
NFT-001484,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2024-10-25 12:57:48.851148,2,0.0009
NFT-001485,ST1,Stunting,Micronutrient Supplementation,NUH,active,2025-01-11 12:57:48.851148,3,0.0009
NFT-001486,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2025-01-05 12:57:48.851148,2,0.0009
NFT-001487,ST1,Stunting,Micronutrient Supplementation,MOH,active,2025-04-12 12:57:48.851148,0,0.0009
NFT-001488,ST1,Stunting,Micronutrient Supplementation,Department,active,2025-01-27 12:57:48.851148,0,0.0009
NFT-001489,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2025-03-07 12:57:48.851148,2,0.0009
NFT-001490,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2024-08-28 12:57:48.851148,1,0.0009
NFT-001491,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2025-02-03 12:57:48.851148,0,0.0009
NFT-001492,ST1,Stunting,Micronutrient Supplementation,Department,active,2025-04-25 12:57:48.851148,3,0.0009
NFT-001493,ST1,Stunting,Micronutrient Supplementation,NGO,active,2025-03-19 12:57:48.851148,2,0.0009
NFT-001494,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2024-08-12 12:57:48.851148,0,0.0009
NFT-001495,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,transferred,2024-10-02 12:57:48.851148,1,0.0009
NFT-001496,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2024-10-01 12:57:48.851148,0,0.0009
NFT-001497,ST1,Stunting,Micronutrient Supplementation,Department,active,2025-03-12 12:57:48.851148,2,0.0009
NFT-001498,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2025-03-20 12:57:48.851148,3,0.0009
NFT-001499,ST1,Stunting,Micronutrient Supplementation,NGO,transferred,2025-01-27 12:57:48.851148,0,0.0009
NFT-001500,ST1,Stunting,Micronutrient Supplementation,NUH,active,2024-06-20 12:57:48.851148,3,0.0009
NFT-001501,ST1,Stunting,Micronutrient Supplementation,NGO,active,2024-10-06 12:57:48.851148,0,0.0009
NFT-001502,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2025-04-04 12:57:48.851148,3,0.0009
NFT-001503,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,transferred,2024-09-27 12:57:48.852148,1,0.0009
NFT-001504,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2024-08-04 12:57:48.852148,3,0.0009
NFT-001505,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2025-05-28 12:57:48.852148,0,0.0009
NFT-001506,ST1,Stunting,Micronutrient Supplementation,NUH,transferred,2025-04-24 12:57:48.852148,2,0.0009
NFT-001507,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,transferred,2024-06-14 12:57:48.852148,0,0.0009
NFT-001508,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2024-10-25 12:57:48.852148,0,0.0009
NFT-001509,ST1,Stunting,Micronutrient Supplementation,NUH,active,2025-01-01 12:57:48.852148,2,0.0009
NFT-001510,ST1,Stunting,Micronutrient Supplementation,NGO,active,2024-07-19 12:57:48.852148,0,0.0009
NFT-001511,ST1,Stunting,Micronutrient Supplementation,Department,active,2025-05-25 12:57:48.852148,1,0.0009
NFT-001512,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2024-09-04 12:57:48.852148,1,0.0009
NFT-001513,ST1,Stunting,Micronutrient Supplementation,Department,transferred,2024-12-26 12:57:48.852148,1,0.0009
NFT-001514,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2025-01-01 12:57:48.852148,1,0.0009
NFT-001515,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2025-04-09 12:57:48.852148,3,0.0009
NFT-001516,ST1,Stunting,Micronutrient Supplementation,MOH,active,2025-06-03 12:57:48.852148,3,0.0009
NFT-001517,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,transferred,2024-12-19 12:57:48.852148,2,0.0009
NFT-001518,ST1,Stunting,Micronutrient Supplementation,Department,active,2024-09-16 12:57:48.852148,0,0.0009
NFT-001519,ST1,Stunting,Micronutrient Supplementation,NUH,active,2024-08-11 12:57:48.852148,0,0.0009
NFT-001520,ST1,Stunting,Micronutrient Supplementation,NUH,active,2025-04-06 12:57:48.852148,3,0.0009
NFT-001521,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2024-12-03 12:57:48.852148,0,0.0009
NFT-001522,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2024-11-03 12:57:48.852148,0,0.0009
NFT-001523,ST1,Stunting,Micronutrient Supplementation,Department,active,2025-03-06 12:57:48.852148,0,0.0009
NFT-001524,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2025-02-07 12:57:48.852148,1,0.0009
NFT-001525,ST1,Stunting,Micronutrient Supplementation,NUH,active,2025-04-10 12:57:48.852148,2,0.0009
NFT-001526,ST1,Stunting,Micronutrient Supplementation,NUH,active,2024-11-01 12:57:48.852148,1,0.0009
NFT-001527,ST1,Stunting,Micronutrient Supplementation,NGO,transferred,2025-01-15 12:57:48.852148,2,0.0009
NFT-001528,ST1,Stunting,Micronutrient Supplementation,Department,active,2024-07-11 12:57:48.852148,3,0.0009
NFT-001529,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2025-02-26 12:57:48.852148,3,0.0009
NFT-001530,ST1,Stunting,Micronutrient Supplementation,MOH,transferred,2024-08-08 12:57:48.852148,0,0.0009
NFT-001531,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2025-01-06 12:57:48.852148,1,0.0009
NFT-001532,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2024-06-17 12:57:48.852148,3,0.0009
NFT-001533,ST1,Stunting,Micronutrient Supplementation,MOH,active,2024-12-29 12:57:48.852148,0,0.0009
NFT-001534,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,transferred,2025-05-20 12:57:48.852148,1,0.0009
NFT-001535,ST1,Stunting,Micronutrient Supplementation,NUH,active,2025-03-14 12:57:48.852148,1,0.0009
NFT-001536,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2024-11-04 12:57:48.852148,1,0.0009
NFT-001537,ST1,Stunting,Micronutrient Supplementation,NUH,active,2024-08-30 12:57:48.852148,3,0.0009
NFT-001538,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2024-08-04 12:57:48.852148,2,0.0009
NFT-001539,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2025-05-11 12:57:48.852148,1,0.0009
NFT-001540,ST1,Stunting,Micronutrient Supplementation,MOH,active,2025-03-07 12:57:48.852148,1,0.0009
NFT-001541,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2024-11-05 12:57:48.852148,0,0.0009
NFT-001542,ST1,Stunting,Micronutrient Supplementation,NUH,active,2024-08-13 12:57:48.852148,2,0.0009
NFT-001543,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2024-09-02 12:57:48.852148,1,0.0009
NFT-001544,ST1,Stunting,Micronutrient Supplementation,NGO,active,2024-12-21 12:57:48.852148,1,0.0009
NFT-001545,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2024-08-09 12:57:48.852148,0,0.0009
NFT-001546,ST1,Stunting,Micronutrient Supplementation,MOH,active,2024-07-21 12:57:48.852148,2,0.0009
NFT-001547,ST1,Stunting,Micronutrient Supplementation,Department,active,2024-09-06 12:57:48.852148,1,0.0009
NFT-001548,ST1,Stunting,Micronutrient Supplementation,Department,active,2024-11-09 12:57:48.852148,2,0.0009
NFT-001549,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2025-05-17 12:57:48.852148,0,0.0009
NFT-001550,ST1,Stunting,Micronutrient Supplementation,Department,transferred,2024-12-25 12:57:48.852148,0,0.0009
NFT-001551,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,transferred,2024-11-05 12:57:48.852148,1,0.0009
NFT-001552,ST1,Stunting,Micronutrient Supplementation,NGO,active,2025-04-29 12:57:48.852148,3,0.0009
NFT-001553,ST1,Stunting,Micronutrient Supplementation,Admin Team,transferred,2024-07-22 12:57:48.852148,1,0.0009
NFT-001554,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2025-06-04 12:57:48.852148,1,0.0009
NFT-001555,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2024-07-24 12:57:48.852148,0,0.0009
NFT-001556,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2024-09-05 12:57:48.852148,3,0.0009
NFT-001557,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2024-11-22 12:57:48.852148,2,0.0009
NFT-001558,ST1,Stunting,Micronutrient Supplementation,NUH,transferred,2025-02-09 12:57:48.852148,2,0.0009
NFT-001559,ST1,Stunting,Micronutrient Supplementation,Admin Team,active,2025-01-01 12:57:48.852148,3,0.0009
NFT-001560,ST1,Stunting,Micronutrient Supplementation,Department,active,2025-03-17 12:57:48.852148,2,0.0009
NFT-001561,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2025-01-07 12:57:48.852148,2,0.0009
NFT-001562,ST1,Stunting,Micronutrient Supplementation,Dr. Drum,active,2025-05-06 12:57:48.852148,3,0.0009
NFT-001563,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,active,2025-05-13 12:57:48.852148,2,0.0009
NFT-001564,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2024-07-12 12:57:48.852148,2,0.0009
NFT-001565,ST1,Stunting,Micronutrient Supplementation,NUH,active,2025-05-27 12:57:48.852148,1,0.0009
NFT-001566,ST1,Stunting,Micronutrient Supplementation,Dr. Williams,transferred,2024-07-24 12:57:48.852148,2,0.0009
NFT-001567,ST1,Stunting,Micronutrient Supplementation,Admin Team,transferred,2024-10-28 12:57:48.852148,1,0.0009
NFT-001568,ST1,Stunting,Micronutrient Supplementation,NUH,active,2025-04-13 12:57:48.852148,3,0.0009
NFT-001569,ST1,Stunting,Micronutrient Supplementation,MOH,active,2024-08-27 12:57:48.852148,3,0.0009
NFT-001570,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2024-08-30 12:57:48.852148,3,0.0009
NFT-001571,ST1,Stunting,Micronutrient Supplementation,Dr. Johnson,active,2024-11-16 12:57:48.852148,3,0.0009
